Time,Hot Water,Space Heat,Electricity,Charge
2134,280.2397118,186.4190404,494.559,300
2135,191.535695,310.6984006,663.46825,300
2136,1110.255869,0,530.19475,300
2137,191.4019481,0,508.2375,300
2138,191.4015755,0,280.5145,300
2139,191.4015755,0,165.0685,300
2140,191.4015755,0,140.55875,300
2141,191.4015755,0,133.671,300
2142,191.4015755,177.3371472,239.18375,300
2143,191.4015755,2723.736531,231.849,300
2144,896.7774358,5955.02016,973.388,300
2145,234.3374975,4535.594307,1020.5225,300
2146,191.4015755,3159.372631,128.343,300
2147,191.4015755,2043.335634,316.62175,300
2148,191.4015755,1130.919157,145.1175,300
2149,191.4015755,376.6287284,478.7845,300
2150,191.4015755,0,123.45025,300
2151,191.4015755,0,206.3535,300
2152,656.7715681,0,140.95075,300
2153,191.4015755,0,657.66,300
2154,191.4015755,0,1096.498,300
2155,191.4015755,0,772.89225,300
2156,191.4015755,0,467.764,300
2157,191.4015755,0,476.27825,300
2158,191.4015755,0,488.58475,300
2159,191.4015755,0,744.6075,300
2160,191.4015755,0,792.21225,300
2161,191.2628874,0,191.752,300
2162,191.2625011,0,134.50175,300
2163,191.2625011,0,139.30625,300
2164,191.2625011,302.1776063,142.14425,300
2165,191.2625011,1086.810859,140.891,300
2166,407.1701456,1764.76123,142.49775,300
2167,191.2625011,4295.913857,263.3925,300
2168,342.7142005,7276.836913,147.81525,300
2169,191.2625011,5529.920137,126.4285,300
2170,191.2625011,3848.321956,208.56025,300
2171,191.2625011,2429.794379,222.7035,300
2172,191.2625011,1378.226559,210.9465,300
2173,191.2625011,540.7616532,151.72325,300
2174,279.8399963,35.20744248,250.2865,300
2175,1287.409004,0,371.3875,300
2176,191.2625011,0,291.296,300
2177,191.2625011,0,183.93525,300
2178,191.2625011,0,142.252,300
2179,191.2625011,0,770.86025,300
2180,191.2625011,195.3168645,687.4995,300
2181,226.8516733,928.0189762,1358.79275,300
2182,191.2625011,1850.767437,1286.85825,300
2183,221.9087327,1411.026649,973.18725,300
2184,235.5512487,0,1025.53225,300
2185,1044.615903,0,366.60325,300
2186,191.1184909,0,286.194,300
2187,191.1184909,313.5439673,209.87175,300
2188,191.1184909,1113.685098,142.2505,300
2189,191.1184909,1733.988557,136.2,300
2190,191.1184909,1733.988557,136.2,300
2191,191.1184909,4360.603727,208.29225,300
2192,191.1184909,6955.318325,211.70775,300
2193,235.3738915,5110.349893,188.45575,300
2194,191.1184909,3338.520107,287.6555,300
2195,191.1184909,1639.295932,143.8045,300
2196,1120.481904,696.8011797,239.41175,300
2197,191.1184909,227.6166772,734.267,300
2198,191.1184909,0,2012.1355,300
2199,191.1184909,0,1278.614,300
2200,191.1184909,0,548.197,300
2201,191.1184909,0,145.59075,300
2202,191.1184909,0,160.46975,300
2203,191.1184909,0,162.14425,300
2204,1216.895455,317.8539632,652.66125,300
2205,2083.036867,1137.860043,1575.1545,300
2206,191.1184909,1854.28072,721.097,300
2207,191.1184909,1401.29165,703.608,300
2208,1850.696014,0,413.94625,300
2209,190.9699787,0,291.63375,300
2210,190.969565,93.23980628,381.165,300
2211,190.969565,570.9488319,260.44275,300
2212,190.969565,1329.748597,212.337,300
2213,190.969565,1889.983457,230.993,300
2214,190.969565,2344.338669,240.862,300
2215,190.969565,4701.792009,318.56375,300
2216,190.969565,7493.751033,263.024,300
2217,295.9942389,5554.620454,248.464,300
2218,190.969565,3863.116159,233.079,300
2219,190.969565,2632.613552,319.22875,300
2220,221.5688591,2088.319743,1473.95425,300
2221,190.969565,1881.956726,811.45625,300
2222,190.969565,1900.296451,264.19775,300
2223,190.969565,2361.900869,249.345,300
2224,190.969565,2808.243464,240.25525,300
2225,190.969565,3100.491701,237.5205,300
2226,190.969565,3243.72097,282.91675,300
2227,976.2856414,3500.184434,364.71025,300
2228,190.969565,3910.31704,867.4925,300
2229,190.969565,4390.135093,1157.12725,300
2230,190.969565,4675.177065,1173.60725,300
2231,228.8732067,2977.596071,677.30325,300
2232,190.969565,347.8893847,488.85375,300
2233,190.8161714,1384.841585,460.7105,300
2234,190.8157441,2476.080779,269.498,300
2235,190.8157441,3284.12671,236.72825,300
2236,190.8157441,3876.705729,244.945,300
2237,190.8157441,4243.293232,247.15825,300
2238,190.8157441,4537.756244,248.97075,300
2239,190.8157441,6892.145789,323.93825,300
2240,190.8157441,9828.769801,288.516,300
2241,225.1382513,8266.640046,253.775,300
2242,1090.302138,7084.71824,244.76275,300
2243,1951.915421,6285.243159,253.8205,300
2244,241.3132259,5804.643219,248.3685,300
2245,190.8157441,5517.262933,249.017,300
2246,190.8157441,4980.469007,250.68675,300
2247,190.8157441,4317.085723,355.90175,300
2248,190.8157441,3825.951351,691.113,300
2249,232.2394596,4201.213403,528.214,300
2250,190.8157441,4248.880351,495.061,300
2251,233.6202502,4428.911493,531.58725,300
2252,247.6254111,5048.857154,1403.3785,300
2253,320.2155412,5386.296536,739.95825,300
2254,190.8157441,5731.310891,787.19175,300
2255,190.8157441,4008.599057,682.8515,300
2256,241.3132259,1360.598386,375.09975,300
2257,190.6574908,2784.153422,317.78525,300
2258,190.65705,3733.754847,363.29225,300
2259,190.65705,4376.691422,240.061,300
2260,190.65705,4819.037501,216.92475,300
2261,190.65705,5083.079385,241.75225,300
2262,190.65705,5237.558607,248.243,300
2263,236.3823332,7461.821586,296.2215,300
2264,1914.224299,10490.21308,1150.95225,300
2265,1030.859129,9196.586261,248.60125,300
2266,234.8055993,8089.474315,245.605,300
2267,190.65705,7179.127793,243.327,300
2268,190.65705,6361.759644,257.732,300
2269,190.65705,5733.619002,1288.529,300
2270,190.65705,5334.073313,464.66275,300
2271,190.65705,4930.353564,704.716,300
2272,190.65705,4629.597577,1072.212,300
2273,190.65705,4429.845628,251.196,300
2274,190.65705,4276.5526,354.1995,300
2275,190.65705,4193.751544,516.4345,300
2276,190.65705,4098.884412,640.64875,300
2277,190.65705,3980.567419,616.0215,300
2278,190.65705,3879.13487,639.63125,300
2279,190.65705,2412.066538,985.7545,300
2280,1412.625826,0,385.02,300
2281,190.4939593,223.6557404,340.671,300
2282,190.4935051,1002.788818,288.83725,300
2283,190.4935051,2023.315427,244.521,300
2284,190.4935051,2875.727056,397.57025,300
2285,190.4935051,3497.328733,335.0945,300
2286,190.4935051,3968.438031,263.38625,300
2287,190.4935051,6497.516758,373.1165,300
2288,1342.0973,9608.474319,414.52475,300
2289,227.1211223,8359.677911,574.0445,300
2290,190.4935051,7196.289337,233.6535,300
2291,190.4935051,5809.156738,255.4085,300
2292,190.4935051,4494.646565,536.2685,300
2293,190.4935051,3503.785132,1569.24725,300
2294,190.4935051,2727.926659,278.5265,300
2295,190.4935051,2327.041217,248.9875,300
2296,190.4935051,2239.301445,244.6905,300
2297,190.4935051,2390.222424,352.8695,300
2298,190.4935051,2930.218124,1032.72875,300
2299,190.4935051,3698.033509,887.00725,300
2300,190.4935051,4025.724398,887.93925,300
2301,190.4935051,4340.817333,390.609,300
2302,190.4935051,5207.049456,769.52875,300
2303,190.4935051,3575.905702,880.71625,300
2304,190.4935051,1134.557837,660.95875,300
2305,190.3256005,2769.900418,451.43175,300
2306,190.3251328,3812.822711,404.8905,300
2307,190.3251328,4498.444478,245.0555,300
2308,190.3251328,4984.738215,241.10225,300
2309,190.3251328,5401.331188,224.9025,300
2310,190.3251328,5677.222504,238.1675,300
2311,2038.975154,7855.743834,345.514,300
2312,1663.578789,10538.0837,258.90975,300
2313,1183.51216,8536.02695,230.51,300
2314,190.3251328,6648.218296,1141.8325,300
2315,190.3251328,5138.267705,1526.541,300
2316,945.8398284,3837.358087,1347.67175,300
2317,220.8211687,2831.263004,2760.24225,300
2318,1077.661403,2238.96439,786.15925,300
2319,190.3251328,1788.843629,478.68475,300
2320,190.3251328,1634.480604,223.13525,300
2321,2386.039717,1479.199332,691.726,300
2322,190.3251328,1606.112724,231.70725,300
2323,190.3251328,2307.287634,237.242,300
2324,512.5993701,2914.054881,396.85525,300
2325,190.3251328,3939.311114,556.7095,300
2326,275.7140333,4621.542186,561.633,300
2327,190.3251328,3107.001858,574.7445,300
2328,190.3251328,503.7092344,547.67675,300
2329,190.1524385,1816.471505,336.93425,300
2330,190.1519575,2937.560975,249.13675,300
2331,190.1519575,3731.336805,244.87825,300
2332,190.1519575,4313.545301,246.80325,300
2333,190.1519575,4752.680518,245.8965,300
2334,190.1519575,5069.813779,269.87225,300
2335,190.1519575,7277.999484,278.11725,300
2336,228.6795988,9952.739867,343.23625,300
2337,190.1519575,7865.58684,247.1055,300
2338,646.1934264,5914.818346,279.0685,300
2339,1251.62779,4504.725607,244.37975,300
2340,190.1519575,3384.388388,683.3125,300
2341,190.1519575,2414.293603,354.848,300
2342,1361.706766,1260.877619,239.775,300
2343,190.1519575,518.9916901,237.0695,300
2344,999.2324256,687.9815493,801.29425,300
2345,190.1519575,1274.160352,418.186,300
2346,190.1519575,1713.470725,459.83675,300
2347,190.1519575,2191.975983,469.5075,300
2348,1098.303503,2569.774788,440.9705,300
2349,238.901218,2946.023253,382.33975,300
2350,190.1519575,3285.608315,411.35,300
2351,190.1519575,2301.689579,431.3975,300
2352,190.1519575,47.5212804,538.72175,300
2353,189.9744987,645.5298159,356.2405,300
2354,189.9740044,1866.916518,243.19675,300
2355,189.9740044,2680.592817,245.2735,300
2356,189.9740044,3187.908721,242.8,300
2357,189.9740044,3527.007512,224.5765,300
2358,189.9740044,3760.259838,230.309,300
2359,225.3234195,6002.349016,313.09775,300
2360,189.9740044,8822.820332,241.78125,300
2361,235.5354727,7017.760603,291.48175,300
2362,189.9740044,5593.361788,760.572,300
2363,214.3258237,4275.680737,684.3345,300
2364,226.5017333,3110.726829,664.434,300
2365,189.9740044,2335.63537,869.488,300
2366,189.9740044,1633.891069,1005.038,300
2367,189.9740044,1039.290615,2370.30175,300
2368,189.9740044,624.1596431,658.323,300
2369,189.9740044,536.9672025,405.4605,300
2370,189.9740044,695.9815609,992.7125,300
2371,739.8537953,1088.421881,1136.19175,300
2372,189.9740044,1623.87697,2067.726,300
2373,1356.504704,2000.79147,2483.19175,300
2374,189.9740044,2233.986726,1509.9225,300
2375,189.9740044,1524.087504,1408.17725,300
2376,4208.024191,0,641.76,300
2377,189.791807,0,453.47075,300
2378,236.878524,174.1759654,388.48325,300
2379,189.7912995,770.7251701,218.81,300
2380,189.7912995,1464.070846,266.0775,300
2381,235.3089498,1937.777172,223.95325,300
2382,189.7912995,2375.541784,223.098,300
2383,189.7912995,4728.521835,257.49875,300
2384,1358.339253,7602.246784,258.01225,300
2385,1192.74918,6154.30084,244.9195,300
2386,189.7912995,4929.276623,256.89375,300
2387,189.7912995,3613.531641,240.77,300
2388,189.7912995,2535.916944,218.0645,300
2389,189.7912995,1656.455116,200.26675,300
2390,189.7912995,750.3898531,212.47575,300
2391,368.7227524,256.6243583,234.1385,300
2392,189.7912995,216.5188377,230.88375,300
2393,189.7912995,11.01814128,232.016,300
2394,189.7912995,144.5390789,233.4185,300
2395,547.6542052,729.5834019,236.5995,300
2396,238.4480981,1490.598723,226.60375,300
2397,453.4797563,1827.534332,232.2205,300
2398,189.7912995,2081.748147,215.36625,300
2399,189.7912995,1523.298898,234.98725,300
2400,189.7912995,0,240.3925,300
2401,189.6043907,0,229.62575,300
2402,189.60387,368.103263,219.92575,300
2403,189.60387,1266.326626,234.16175,300
2404,189.60387,1997.702956,239.77125,300
2405,189.60387,2623.994519,240.90325,300
2406,189.60387,3028.222013,259.6255,300
2407,189.60387,5299.348222,244.502,300
2408,2210.002931,8393.818532,238.8945,300
2409,189.60387,7087.157823,232.271,300
2410,189.60387,6105.576308,245.47675,300
2411,189.60387,5508.423055,238.63975,300
2412,189.60387,4799.581124,234.76875,300
2413,189.60387,4406.05639,241.463,300
2414,562.0095952,4135.837694,240.783,300
2415,885.022561,4204.975925,242.73025,300
2416,864.6382477,4436.192796,242.37375,300
2417,189.60387,4468.066248,217.37475,300
2418,189.60387,4044.083252,224.42575,300
2419,189.60387,4030.950882,245.261,300
2420,189.60387,4565.671892,243.44375,300
2421,189.60387,4998.418146,244.18825,300
2422,264.0850151,5272.271099,246.8115,300
2423,230.7645028,3454.381268,234.39375,300
2424,255.4608825,711.7839896,227.8055,300
2425,189.4122776,2316.67675,235.54325,300
2426,189.411744,3298.894482,243.59175,300
2427,189.411744,3962.602423,244.484,300
2428,189.411744,4398.359925,244.98775,300
2429,189.411744,4662.291123,237.559,300
2430,234.8383654,4849.262012,245.67825,300
2431,189.411744,7118.213944,250.44425,300
2432,2542.197449,10041.33571,245.89225,300
2433,638.978653,8595.151063,247.1645,300
2434,189.411744,7724.523808,244.962,300
2435,189.411744,6987.597039,244.8045,300
2436,189.411744,6124.076615,243.11,300
2437,189.411744,5377.812843,232.7935,300
2438,189.411744,4648.50387,211.18625,300
2439,622.922692,4088.206033,239.201,300
2440,189.411744,3715.817243,244.19925,300
2441,189.411744,3834.199701,245.4065,300
2442,189.411744,4104.493625,242.32175,300
2443,189.411744,4307.906626,243.10175,300
2444,189.411744,4312.284274,243.90075,300
2445,189.411744,4594.342529,234.07975,300
2446,189.411744,4808.632291,227.45575,300
2447,189.411744,2859.204613,232.61075,300
2448,236.4048007,566.6145599,244.212,300
2449,240.2673494,1940.67724,243.7075,300
2450,189.2149502,3003.43642,244.96625,300
2451,189.2149502,3797.673968,240.6115,300
2452,189.2149502,4323.838817,241.18925,300
2453,189.2149502,4748.828393,247.042,300
2454,189.2149502,5080.399205,250.5205,300
2455,189.2149502,7256.446232,256.097,300
2456,1039.687956,9816.424269,479.0555,300
2457,1292.795608,7588.751312,1929.325,300
2458,189.2149502,5623.272242,1295.28275,300
2459,189.2149502,4113.063687,770.4005,300
2460,731.4208318,2875.236749,1269.583,300
2461,189.2149502,2140.147147,898.74975,300
2462,231.6603602,1789.872075,769.84825,300
2463,189.2149502,1741.773873,502.675,300
2464,189.2149502,1894.798436,253.70175,300
2465,189.2149502,2122.361147,479.37975,300
2466,189.2149502,2529.655072,361.97675,300
2467,189.2149502,2852.718664,413.5115,300
2468,658.6572719,3096.989252,480.20225,300
2469,189.2149502,3581.296859,642.09475,300
2470,1714.902496,4110.404449,1862.021,300
2471,231.6603602,2610.682168,1208.74775,300
2472,2170.065947,63.82414371,851.65575,300
2473,189.0140784,591.0539557,442.95825,300
2474,189.0135189,1559.313855,240.79025,300
2475,189.0135189,2189.513764,238.55875,300
2476,189.0135189,2654.214998,241.92775,300
2477,189.0135189,2989.276341,232.1,300
2478,189.0135189,3165.201833,220.994,300
2479,189.0135189,5280.944122,348.404,300
2480,927.011889,8086.192442,319.3455,300
2481,1026.857578,6743.116767,251.81925,300
2482,189.0135189,5868.243845,242.75875,300
2483,189.0135189,4911.056211,385.234,300
2484,189.0135189,4052.234445,532.2635,300
2485,189.0135189,3799.072697,442.50525,300
2486,554.7887238,3403.722885,349.7365,300
2487,189.0135189,3507.655145,443.566,300
2488,225.3565681,3237.999107,982.31125,300
2489,189.0135189,2908.738633,883.41125,300
2490,189.0135189,2529.712245,456.17125,300
2491,2115.585912,2555.447634,404.98775,300
2492,1720.892582,3540.395838,570.12925,300
2493,189.0135189,3365.882068,868.93075,300
2494,189.0135189,3214.405126,975.16275,300
2495,189.0135189,2275.1819,1073.78375,300
2496,189.0135189,0,527.6115,300
2497,188.8080531,452.8595946,240.74275,300
2498,188.8074808,1597.545735,224.456,300
2499,188.8074808,2496.420929,243.557,300
2500,188.8074808,3122.51326,249.518,300
2501,188.8074808,3564.344927,245.29175,300
2502,243.4578096,3770.981823,265.82925,300
2503,1555.065701,5997.053338,331.64675,300
2504,188.8074808,8950.288535,325.1275,300
2505,188.8074808,7427.196902,253.1595,300
2506,228.4289692,6186.756145,217.91725,300
2507,188.8074808,5264.231866,231.48375,300
2508,227.062711,4584.030673,247.75125,300
2509,188.8074808,4099.353077,526.87225,300
2510,188.8074808,3626.167832,463.38525,300
2511,188.8074808,3350.756141,440.26775,300
2512,188.8074808,3147.837617,222.56425,300
2513,188.8074808,2992.161262,337.274,300
2514,188.8074808,2973.807659,347.40175,300
2515,188.8074808,2982.02984,496.69725,300
2516,188.8074808,3008.224952,933.05425,300
2517,217.1085439,3123.606659,899.63725,300
2518,2402.145798,3148.767241,540.03175,300
2519,188.8074808,1911.466721,1552.849,300
2520,455.813373,0,1231.85975,300
2521,188.597453,0,775.001,300
2522,188.596868,117.9406157,377.218,300
2523,188.596868,585.3468047,244.542,300
2524,188.596868,1197.811166,241.1965,300
2525,188.596868,1605.789767,239.84275,300
2526,244.7459312,1940.423309,255.189,300
2527,188.596868,4133.814925,296.132,300
2528,223.6900325,6992.33053,390.119,300
2529,188.596868,5921.344251,249.06425,300
2530,188.596868,5297.522925,240.648,300
2531,188.596868,4690.675751,255.9735,300
2532,188.596868,4305.30676,596.669,300
2533,188.596868,3984.964904,909.263,300
2534,188.596868,3727.696312,450.57675,300
2535,221.3504882,3613.877564,453.52275,300
2536,188.596868,3460.694807,746.238,300
2537,188.596868,3422.683232,719.35775,300
2538,188.596868,3460.729924,240.43125,300
2539,188.596868,3260.152058,253.677,300
2540,311.4229437,3205.682087,790.47,300
2541,188.596868,3480.743745,1413.585,300
2542,188.596868,3552.554402,865.3515,300
2543,188.596868,2221.836102,655.626,300
2544,188.596868,0,376.01775,300
2545,188.3823112,77.61484134,933.53075,300
2546,188.3817136,536.1495953,263.7315,300
2547,188.3817136,1323.396084,229.96075,300
2548,188.3817136,1884.63582,227.68325,300
2549,188.3817136,2284.837928,241.31875,300
2550,188.3817136,2552.615033,242.31325,300
2551,188.3817136,4748.054507,297.69225,300
2552,188.3817136,7692.859381,258.128,300
2553,188.3817136,6424.982391,246.83425,300
2554,188.3817136,5468.857361,248.90525,300
2555,188.3817136,4524.486662,254.5565,300
2556,188.3817136,4014.935341,243.6045,300
2557,651.0830243,3560.894824,540.4665,300
2558,330.1521488,3113.808859,1079.684,300
2559,188.3817136,3458.842456,581.74925,300
2560,188.3817136,3440.774582,227.412,300
2561,188.3817136,3121.357249,892.84,300
2562,188.3817136,3097.305888,718.84225,300
2563,1060.815161,3246.500293,609.18525,300
2564,867.6334693,3361.525655,1066.22175,300
2565,2059.050396,3772.862209,744.82775,300
2566,1474.052611,4001.230075,1187.88475,300
2567,188.3817136,2568.621724,1624.39475,300
2568,188.3817136,116.3507847,276.11825,300
2569,250.4066723,751.0314968,284.78725,300
2570,188.1620515,1796.461895,312.0745,300
2571,188.1620515,2549.022761,245.91775,300
2572,188.1620515,3056.08963,244.08575,300
2573,188.1620515,3332.448476,244.577,300
2574,188.1620515,3499.822525,302.92325,300
2575,188.1620515,5580.237787,332.1425,300
2576,188.1620515,8066.281457,234.07475,300
2577,3503.433667,6063.798273,239.8405,300
2578,188.1620515,4687.163263,217.53475,300
2579,188.1620515,3356.136725,239.82825,300
2580,188.1620515,2300.858531,236.92,300
2581,188.1620515,1603.992363,593.70275,300
2582,188.1620515,1376.150023,705.798,300
2583,188.1620515,1562.549759,1580.74575,300
2584,188.1620515,1884.766736,385.229,300
2585,188.1620515,2089.496225,528.46975,300
2586,188.1620515,2346.614487,727.50625,300
2587,188.1620515,2650.082079,753.135,300
2588,222.0072322,2937.327305,613.736,300
2589,188.1620515,3166.275957,2331.266,300
2590,188.1620515,3351.767857,1887.52675,300
2591,188.1620515,2176.798667,997.36,300
2592,188.1620515,0,650.61225,300
2593,3906.473704,264.7460354,473.0605,300
2594,187.9379169,1053.579185,242.9905,300
2595,187.9379169,1893.849841,214.019,300
2596,187.9379169,2514.411554,226.13975,300
2597,187.9379169,2964.478241,263.63,300
2598,187.9379169,3332.013661,241.2885,300
2599,187.9379169,5594.892799,319.31075,300
2600,212.0287403,8176.619132,234.637,300
2601,1579.765812,6418.861079,306.61475,300
2602,222.908467,5306.933626,383.09175,300
2603,187.9379169,4180.043912,262.56825,300
2604,187.9379169,3310.419688,246.96475,300
2605,187.9379169,2639.838473,237.1495,300
2606,187.9379169,2149.598847,351.07875,300
2607,187.9379169,1851.007016,247.361,300
2608,187.9379169,1636.431952,234.50375,300
2609,187.9379169,1566.006896,238.66725,300
2610,187.9379169,1654.227013,362.2905,300
2611,930.4792647,1712.557196,1405.991,300
2612,187.9379169,1659.406335,651.619,300
2613,904.2513521,1926.970421,723.21625,300
2614,187.9379169,2555.934259,532.2475,300
2615,187.9379169,1719.844099,886.52025,300
2616,187.9379169,0,718.49775,300
2617,187.709981,0,600.68625,300
2618,187.7093461,166.1804325,383.26425,300
2619,187.7093461,773.7451724,149.72675,300
2620,187.7093461,1558.270003,140.38525,300
2621,187.7093461,2043.189207,148.76975,300
2622,187.7093461,2320.220163,159.0625,300
2623,241.8477752,4562.197112,162.27175,300
2624,205.7554891,7195.337576,139.5765,300
2625,444.4302843,4670.572635,459.44425,300
2626,836.5943178,2668.306023,564.70075,300
2627,981.7396404,2480.713745,150.481,300
2628,187.7093461,2012.291504,1662.10575,300
2629,187.7093461,1842.395427,395.6195,300
2630,187.7093461,1201.678826,847.929,300
2631,187.7093461,577.85231,155.59575,300
2632,237.3847506,775.0565392,144.78225,300
2633,187.7093461,862.3748653,258.4265,300
2634,187.7093461,541.4267596,160.63875,300
2635,187.7093461,544.0233904,113.20925,300
2636,1556.887684,1528.725069,853.20975,300
2637,1759.470193,1859.701247,836.31225,300
2638,187.7093461,1892.985427,1034.127,300
2639,259.8939183,951.044665,731.41025,300
2640,224.9658995,0,436.58325,300
2641,187.4770234,0,229.792,300
2642,187.4763763,0,140.687,300
2643,187.4763763,50.51634675,140.21425,300
2644,187.4763763,384.2098984,107.20475,300
2645,187.4763763,980.7100153,114.4345,300
2646,187.4763763,1334.174812,133.69225,300
2647,1439.835992,3490.912185,241.0335,300
2648,1090.601695,6121.618008,139.115,300
2649,667.1405745,4388.602378,738.393,300
2650,528.5709172,3267.086243,795.1435,300
2651,187.4763763,2105.493012,260.24625,300
2652,187.4763763,1240.003585,166.9985,300
2653,1040.212729,504.2134893,254.86225,300
2654,187.4763763,133.1841644,364.62375,300
2655,187.4763763,0,732.3495,300
2656,187.4763763,0,131.80225,300
2657,187.4763763,0,186.10275,300
2658,807.6482689,0,676.418,300
2659,187.4763763,68.17633047,1224.69125,300
2660,187.4763763,386.1224086,573.149,300
2661,1629.376027,845.723236,1149.96225,300
2662,187.4763763,1116.362492,827.9905,300
2663,187.4763763,772.9247528,442.1415,300
2664,239.8033797,0,209.4315,300
2665,236.7906496,0,114.33225,300
2666,187.239046,0,225.8155,300
2667,187.239046,0,222.161,300
2668,187.239046,128.2615011,235.82075,300
2669,187.239046,595.7053437,236.041,300
2670,187.239046,1233.352722,234.7355,300
2671,1674.541609,3799.913733,549.846,300
2672,248.0163761,6943.537289,556.374,300
2673,568.1619304,5674.40874,337.9825,300
2674,187.239046,4573.132796,465.0485,300
2675,187.239046,3316.412589,299.31475,300
2676,187.239046,2454.418931,238.4905,300
2677,187.239046,2058.943893,924.6235,300
2678,187.239046,1467.387953,548.70025,300
2679,187.239046,1103.124131,434.93475,300
2680,187.239046,1054.146431,444.111,300
2681,187.239046,970.4106592,453.4185,300
2682,187.239046,1003.02649,454.9265,300
2683,187.239046,1584.920669,462.65225,300
2684,236.7899903,2033.68559,521.76675,300
2685,1956.362605,2322.537177,549.406,300
2686,187.239046,3115.814741,752.41075,300
2687,187.239046,2316.834476,554.84825,300
2688,187.239046,45.52077539,452.6015,300
2689,186.998066,635.4385146,230.118,300
2690,186.9973948,1841.950562,242.09175,300
2691,186.9973948,2650.705383,240.753,300
2692,186.9973948,3187.305715,236.8195,300
2693,186.9973948,3567.85188,239.531,300
2694,186.9973948,3806.609993,283.63975,300
2695,186.9973948,5895.184525,337.96575,300
2696,1031.369225,8521.952292,245.1555,300
2697,516.3951968,6678.474267,280.3895,300
2698,875.7558271,5285.315979,471.94225,300
2699,186.9973948,4320.950617,530.3985,300
2700,186.9973948,3208.802224,472.87625,300
2701,186.9973948,2315.902125,441.26625,300
2702,186.9973948,1707.089633,530.15375,300
2703,539.5922251,1350.693787,813.48825,300
2704,407.3691638,1227.554622,312.54925,300
2705,186.9973948,1424.277574,613.15175,300
2706,186.9973948,1679.866054,831.30925,300
2707,186.9973948,2002.245924,394.414,300
2708,186.9973948,2338.404566,614.41075,300
2709,186.9973948,2774.147041,1566.078,300
2710,186.9973948,3145.082856,1379.103,300
2711,186.9973948,2156.48393,627.96175,300
2712,186.9973948,0,555.513,300
2713,186.7521465,191.786842,237.94225,300
2714,186.7514634,892.4166524,135.70275,300
2715,186.7514634,1840.010532,138.3665,300
2716,186.7514634,2497.345168,138.13625,300
2717,186.7514634,2817.785533,139.9925,300
2718,186.7514634,3022.371728,195.674,300
2719,229.995635,5079.245305,192.66325,300
2720,219.1845921,7647.499249,159.091,300
2721,186.7514634,5735.287633,214.09075,300
2722,341.1949335,3617.004293,247.243,300
2723,440.0387544,1804.843141,659.63225,300
2724,186.7514634,1408.713891,314.67775,300
2725,186.7514634,1080.453831,370.8755,300
2726,925.7634679,313.7466515,731.56025,300
2727,909.5469035,0,788.60325,300
2728,250.4593948,0,154.83625,300
2729,186.7514634,0,1363.5365,300
2730,928.08012,0,664.66625,300
2731,186.7514634,0,431.36675,300
2732,186.7514634,0,492.6035,300
2733,263.3940354,331.5311922,463.3585,300
2734,186.7514634,1026.452912,1453.79575,300
2735,186.7514634,789.8348748,893.10325,300
2736,186.7514634,0,522.95,300
2737,186.5019886,0,146.98875,300
2738,246.2679683,0,121.31375,300
2739,186.5012936,0,159.7355,300
2740,186.5012936,0,159.0055,300
2741,186.5012936,42.28128948,141.04675,300
2742,186.5012936,275.1751576,141.37075,300
2743,186.5012936,2744.68602,212.875,300
2744,186.5012936,5674.826489,145.781,300
2745,216.384631,3785.577868,110.162,300
2746,186.5012936,1992.522537,1277.6825,300
2747,186.5012936,532.1292055,142.9605,300
2748,186.5012936,0,142.9325,300
2749,232.7722676,0,143.597,300
2750,186.5012936,0,277.6895,300
2751,186.5012936,0,331.4,300
2752,567.4656456,0,265.65775,300
2753,186.5012936,0,197.5655,300
2754,186.5012936,0,204.66675,300
2755,186.5012936,0,326.284,300
2756,253.5942058,0,478.94875,300
2757,186.5012936,0,498.0705,300
2758,235.8569992,0,282.3935,300
2759,186.5012936,0,255.75725,300
2760,232.7722676,0,196.63875,300
2761,186.2476353,0,138.85225,300
2762,186.2469287,0,157.454,300
2763,186.2469287,0,143.384,300
2764,186.2469287,0,132.47975,300
2765,186.2469287,0,132.46475,300
2766,186.2469287,33.62125831,132.374,300
2767,527.8000714,2292.717243,345.57075,300
2768,1634.478462,5556.98493,294.71325,300
2769,1652.576542,4459.865698,291.614,300
2770,186.2469287,3657.589608,483.69275,300
2771,186.2469287,3334.38897,162.501,300
2772,186.2469287,2951.000312,141.81525,300
2773,833.1570524,2451.03542,305.771,300
2774,315.6289534,1761.548091,623.16175,300
2775,186.2469287,1261.025318,264.79775,300
2776,186.2469287,1068.902827,557.16525,300
2777,186.2469287,1085.457356,1040.1615,300
2778,1048.79376,1279.932091,170.8535,300
2779,186.2469287,1495.599697,971.87525,300
2780,186.2469287,1606.581961,895.6665,300
2781,1016.448254,1724.058378,898.43875,300
2782,1490.849011,2057.065221,1301.57675,300
2783,186.2469287,1478.718258,473.8115,300
2784,186.2469287,0,362.965,300
2785,185.9891309,0,471.17225,300
2786,185.9884128,0,480.90425,300
2787,185.9884128,11.37008329,455.7025,300
2788,185.9884128,305.8063216,524.3645,300
2789,185.9884128,931.2462371,559.49425,300
2790,185.9884128,1299.760668,581.36375,300
2791,185.9884128,3603.723414,1335.2505,300
2792,3349.910042,6688.005842,342.2475,300
2793,185.9884128,5532.78963,232.6835,300
2794,185.9884128,4652.081109,216.03575,300
2795,185.9884128,3802.166756,250.1545,300
2796,185.9884128,3321.0495,241.86575,300
